Scenario,Criteria,Expected Matches For Recall,Predicted Matches (Recall),Recall,Expected Matches For Precision,Predicted Matches (Precision),Precision,Expected Matched For Accuracy,Predicted Matched (Accuracy),Accuracy,F1 Score
16877,"[('low_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('high_calorie', 'HasCalorieLevel')]",40,0,0.0,84,0,0.0,40,0,0.0,0.0
16878,"[('medium_sugar', 'HasSugarLevel'), ('europe', 'isFromRegion'), ('cinnamon', 'contains')]",20,5,0.25,84,5,0.05952380952380952,20,2,0.1,0.09615384615384615
16879,"[('medium_sodium', 'HasSodiumLevel'), ('brunch', 'isForMealType'), ('less_than_6_hours', 'needTimeToCook')]",24,4,0.16666666666666666,84,4,0.047619047619047616,24,1,0.041666666666666664,0.07407407407407407
16880,"[('medium_carb', 'HasCarbLevel'), ('middle_east', 'isFromRegion'), ('lemon_juice', 'contains')]",18,3,0.16666666666666666,84,3,0.03571428571428571,18,1,0.05555555555555555,0.058823529411764705
16881,"[('low_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('starter', 'isForMealType')]",667,6,0.008995502248875561,84,6,0.07142857142857142,667,50,0.07496251874062969,0.015978695073235683
16882,"[('high_cholesterol', 'HasCholesterolLevel'), ('global', 'isFromRegion'), ('cumin_seed', 'contains')]",7,1,0.14285714285714285,84,1,0.011904761904761904,7,0,0.0,0.021978021978021973
16883,"[('high_sugar', 'HasSugarLevel'), ('brunch', 'isForMealType'), ('garlic_clove', 'contains')]",16,0,0.0,84,0,0.0,16,0,0.0,0.0
16884,"[('low_fat', 'HasFatLevel'), ('breakfast', 'isForMealType'), ('standard', 'hasDietType')]",28,2,0.07142857142857142,84,2,0.023809523809523808,28,1,0.03571428571428571,0.03571428571428571
16885,"[('breakfast', 'isForMealType'), ('paleo', 'hasDietType'), ('onion', 'contains')]",10,7,0.7,84,7,0.08333333333333333,10,3,0.3,0.14893617021276595
16886,"[('medium_sodium', 'HasSodiumLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('middle_east', 'isFromRegion')]",43,2,0.046511627906976744,84,2,0.023809523809523808,43,1,0.023255813953488372,0.031496062992125984
16887,"[('medium_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('latin_america_and_caribbean', 'isFromRegion')]",35,6,0.17142857142857143,84,6,0.07142857142857142,35,1,0.02857142857142857,0.10084033613445378
16888,"[('drink', 'isForMealType'), ('latin_america_and_caribbean', 'isFromRegion'), ('cinnamon', 'contains')]",7,6,0.8571428571428571,84,6,0.07142857142857142,7,3,0.42857142857142855,0.13186813186813187
16889,"[('high_fat', 'HasFatLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('dinner', 'isForMealType')]",315,21,0.06666666666666667,84,21,0.25,315,49,0.15555555555555556,0.10526315789473685
16890,"[('medium_carb', 'HasCarbLevel'), ('low_fiber', 'HasFiberLevel'), ('less_than_60_mins', 'needTimeToCook')]",207,3,0.014492753623188406,84,3,0.03571428571428571,207,5,0.024154589371980676,0.020618556701030924
16891,"[('low_carb', 'HasCarbLevel'), ('snack', 'isForMealType'), ('standard', 'hasDietType')]",164,15,0.09202453987730061,84,15,0.17857142857142858,164,24,0.14634146341463414,0.1214574898785425
16892,"[('high_fiber', 'HasFiberLevel'), ('low_sodium', 'HasSodiumLevel'), ('less_than_6_hours', 'needTimeToCook')]",10,0,0.0,84,0,0.0,10,0,0.0,0.0
16893,"[('low_cholesterol', 'HasCholesterolLevel'), ('less_than_60_mins', 'needTimeToCook'), ('pepper', 'contains')]",218,4,0.01834862385321101,84,4,0.047619047619047616,218,8,0.03669724770642202,0.026490066225165563
16894,"[('high_fat', 'HasFatLevel'), ('high_fiber', 'HasFiberLevel'), ('high_cholesterol', 'HasCholesterolLevel')]",84,5,0.060240963855421686,84,5,0.05952380952380952,84,5,0.05952380952380952,0.05988023952095808
16895,"[('high_sugar', 'HasSugarLevel'), ('less_than_15_mins', 'needTimeToCook'), ('honey', 'contains')]",26,6,0.23076923076923078,84,6,0.07142857142857142,26,3,0.11538461538461539,0.10909090909090909
16896,"[('medium_cholesterol', 'HasCholesterolLevel'), ('snack', 'isForMealType'), ('milk', 'contains')]",44,6,0.13636363636363635,84,6,0.07142857142857142,44,3,0.06818181818181818,0.09374999999999999
16897,"[('medium_protein', 'HasProteinLevel'), ('oceania', 'isFromRegion'), ('onion', 'contains')]",26,2,0.07692307692307693,84,2,0.023809523809523808,26,2,0.07692307692307693,0.03636363636363636
16898,"[('low_sugar', 'HasSugarLevel'), ('global', 'isFromRegion'), ('honey', 'contains')]",41,2,0.04878048780487805,84,2,0.023809523809523808,41,2,0.04878048780487805,0.032
16899,"[('high_carb', 'HasCarbLevel'), ('oceania', 'isFromRegion'), ('pepper', 'contains')]",6,0,0.0,84,0,0.0,6,0,0.0,0.0
16900,"[('low_calorie', 'HasCalorieLevel'), ('paleo', 'hasDietType'), ('salt_product', 'contains')]",46,13,0.2826086956521739,84,13,0.15476190476190477,46,6,0.13043478260869565,0.19999999999999998
16901,"[('starter', 'isForMealType'), ('less_than_60_mins', 'needTimeToCook'), ('lemon_juice', 'contains')]",30,1,0.03333333333333333,84,1,0.011904761904761904,30,0,0.0,0.017543859649122806
16902,"[('medium_carb', 'HasCarbLevel'), ('medium_fat', 'HasFatLevel'), ('garlic_clove', 'contains')]",168,12,0.07142857142857142,84,12,0.14285714285714285,168,18,0.10714285714285714,0.09523809523809523
16903,"[('medium_fiber', 'HasFiberLevel'), ('global', 'isFromRegion'), ('red_onion', 'contains')]",9,0,0.0,84,0,0.0,9,0,0.0,0.0
16904,"[('low_calorie', 'HasCalorieLevel'), ('snack', 'isForMealType'), ('standard', 'hasDietType')]",121,18,0.1487603305785124,84,18,0.21428571428571427,121,23,0.19008264462809918,0.175609756097561
16905,"[('medium_fiber', 'HasFiberLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel')]",15,0,0.0,84,0,0.0,15,0,0.0,0.0
16906,"[('high_sodium', 'HasSodiumLevel'), ('africa', 'isFromRegion'), ('red_onion', 'contains')]",5,0,0.0,84,0,0.0,5,0,0.0,0.0
16907,"[('medium_carb', 'HasCarbLevel'), ('paleo', 'hasDietType'), ('less_than_4_hours', 'needTimeToCook')]",2,0,0.0,84,0,0.0,2,0,0.0,0.0
16908,"[('low_fiber', 'HasFiberLevel'), ('vegan', 'hasDietType'), ('europe', 'isFromRegion')]",226,28,0.12389380530973451,84,28,0.3333333333333333,226,66,0.2920353982300885,0.18064516129032257
16909,"[('medium_fiber', 'HasFiberLevel'), ('brunch', 'isForMealType'), ('latin_america_and_caribbean', 'isFromRegion')]",5,3,0.6,84,3,0.03571428571428571,5,0,0.0,0.06741573033707865
16910,"[('low_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('low_sugar', 'HasSugarLevel')]",645,1,0.0015503875968992248,84,1,0.011904761904761904,645,14,0.021705426356589147,0.0027434842249657067
16911,"[('medium_cholesterol', 'HasCholesterolLevel'), ('standard', 'hasDietType'), ('oceania', 'isFromRegion')]",49,3,0.061224489795918366,84,3,0.03571428571428571,49,3,0.061224489795918366,0.045112781954887216
16912,"[('high_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('lunch', 'isForMealType')]",13,1,0.07692307692307693,84,1,0.011904761904761904,13,0,0.0,0.020618556701030927
16913,"[('low_protein', 'HasProteinLevel'), ('high_sugar', 'HasSugarLevel'), ('honey', 'contains')]",116,10,0.08620689655172414,84,10,0.11904761904761904,116,14,0.1206896551724138,0.09999999999999999
16914,"[('medium_sodium', 'HasSodiumLevel'), ('lunch', 'isForMealType'), ('vegetarian', 'hasDietType')]",118,15,0.1271186440677966,84,15,0.17857142857142858,118,18,0.15254237288135594,0.1485148514851485
16915,"[('low_protein', 'HasProteinLevel'), ('medium_calorie', 'HasCalorieLevel'), ('breakfast', 'isForMealType')]",33,2,0.06060606060606061,84,2,0.023809523809523808,33,2,0.06060606060606061,0.034188034188034185
16916,"[('medium_calorie', 'HasCalorieLevel'), ('less_than_60_mins', 'needTimeToCook'), ('cumin_seed', 'contains')]",49,0,0.0,84,0,0.0,49,0,0.0,0.0
16917,"[('medium_fiber', 'HasFiberLevel'), ('more_than_6_hours', 'needTimeToCook'), ('olive_oil', 'contains')]",22,2,0.09090909090909091,84,2,0.023809523809523808,22,2,0.09090909090909091,0.03773584905660377
16918,"[('snack', 'isForMealType'), ('less_than_4_hours', 'needTimeToCook'), ('milk', 'contains')]",26,2,0.07692307692307693,84,2,0.023809523809523808,26,0,0.0,0.03636363636363636
16919,"[('high_sodium', 'HasSodiumLevel'), ('latin_america_and_caribbean', 'isFromRegion'), ('cinnamon', 'contains')]",10,3,0.3,84,3,0.03571428571428571,10,0,0.0,0.06382978723404255
16920,"[('snack', 'isForMealType'), ('europe', 'isFromRegion'), ('cumin_seed', 'contains')]",2,0,0.0,84,0,0.0,2,0,0.0,0.0
16921,"[('low_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('vegetarian', 'hasDietType')]",67,3,0.04477611940298507,84,3,0.03571428571428571,67,3,0.04477611940298507,0.03973509933774834
16922,"[('medium_fiber', 'HasFiberLevel'), ('breakfast', 'isForMealType'), ('standard', 'hasDietType')]",25,2,0.08,84,2,0.023809523809523808,25,1,0.04,0.03669724770642202
16923,"[('medium_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel'), ('dessert', 'isForMealType')]",271,15,0.055350553505535055,84,15,0.17857142857142858,271,35,0.12915129151291513,0.08450704225352114
16924,"[('low_fat', 'HasFatLevel'), ('low_calorie', 'HasCalorieLevel'), ('middle_east', 'isFromRegion')]",145,20,0.13793103448275862,84,20,0.23809523809523808,145,29,0.2,0.17467248908296942
16926,"[('medium_fat', 'HasFatLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('asia', 'isFromRegion')]",61,2,0.03278688524590164,84,2,0.023809523809523808,61,2,0.03278688524590164,0.027586206896551724
16927,"[('drink', 'isForMealType'), ('standard', 'hasDietType'), ('less_than_15_mins', 'needTimeToCook')]",26,13,0.5,84,13,0.15476190476190477,26,5,0.19230769230769232,0.23636363636363636
16928,"[('medium_carb', 'HasCarbLevel'), ('standard', 'hasDietType'), ('middle_east', 'isFromRegion')]",31,6,0.1935483870967742,84,6,0.07142857142857142,31,4,0.12903225806451613,0.1043478260869565
16929,"[('low_calorie', 'HasCalorieLevel'), ('drink', 'isForMealType'), ('onion', 'contains')]",1,0,0.0,84,0,0.0,1,0,0.0,0.0
16930,"[('medium_sugar', 'HasSugarLevel'), ('dessert', 'isForMealType'), ('olive_oil', 'contains')]",3,1,0.3333333333333333,84,1,0.011904761904761904,3,0,0.0,0.022988505747126436
16931,"[('medium_sodium', 'HasSodiumLevel'), ('low_calorie', 'HasCalorieLevel'), ('red_onion', 'contains')]",107,3,0.028037383177570093,84,3,0.03571428571428571,107,3,0.028037383177570093,0.031413612565445025
16933,"[('low_sodium', 'HasSodiumLevel'), ('breakfast', 'isForMealType'), ('garlic_clove', 'contains')]",5,0,0.0,84,0,0.0,5,0,0.0,0.0
16934,"[('high_calorie', 'HasCalorieLevel'), ('starter', 'isForMealType'), ('latin_america_and_caribbean', 'isFromRegion')]",11,4,0.36363636363636365,84,4,0.047619047619047616,11,0,0.0,0.08421052631578947
16935,"[('high_cholesterol', 'HasCholesterolLevel'), ('middle_east', 'isFromRegion'), ('pepper', 'contains')]",54,2,0.037037037037037035,84,2,0.023809523809523808,54,1,0.018518518518518517,0.028985507246376812
16936,"[('paleo', 'hasDietType'), ('middle_east', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook')]",7,2,0.2857142857142857,84,2,0.023809523809523808,7,0,0.0,0.043956043956043946
16937,"[('low_fiber', 'HasFiberLevel'), ('starter', 'isForMealType'), ('salt_product', 'contains')]",320,8,0.025,84,8,0.09523809523809523,320,37,0.115625,0.03960396039603961
16938,"[('dinner', 'isForMealType'), ('europe', 'isFromRegion'), ('more_than_6_hours', 'needTimeToCook')]",24,3,0.125,84,3,0.03571428571428571,24,1,0.041666666666666664,0.05555555555555556
16939,"[('lunch', 'isForMealType'), ('africa', 'isFromRegion'), ('sugar', 'contains')]",6,4,0.6666666666666666,84,4,0.047619047619047616,6,1,0.16666666666666666,0.08888888888888889
16942,"[('brunch', 'isForMealType'), ('asia', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook')]",16,5,0.3125,84,5,0.05952380952380952,16,1,0.0625,0.09999999999999999
16943,"[('low_carb', 'HasCarbLevel'), ('medium_sodium', 'HasSodiumLevel'), ('salt_product', 'contains')]",835,19,0.022781774580335732,84,19,0.2261904761904762,835,156,0.18682634730538922,0.04139433551198257
16944,"[('medium_carb', 'HasCarbLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('more_than_6_hours', 'needTimeToCook')]",37,0,0.0,84,0,0.0,37,0,0.0,0.0
16945,"[('medium_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('tomato', 'contains')]",82,1,0.012195121951219513,84,1,0.011904761904761904,82,1,0.012195121951219513,0.012048192771084338
16947,"[('medium_carb', 'HasCarbLevel'), ('high_sodium', 'HasSodiumLevel'), ('africa', 'isFromRegion')]",24,6,0.25,84,6,0.07142857142857142,24,2,0.08333333333333333,0.11111111111111112
16948,"[('high_calorie', 'HasCalorieLevel'), ('starter', 'isForMealType'), ('lemon_juice', 'contains')]",5,0,0.0,84,0,0.0,5,0,0.0,0.0
16949,"[('low_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('lemon_juice', 'contains')]",258,26,0.10077519379844961,84,26,0.30952380952380953,258,56,0.21705426356589147,0.15204678362573099
16950,"[('high_carb', 'HasCarbLevel'), ('vegan', 'hasDietType'), ('more_than_6_hours', 'needTimeToCook')]",19,2,0.10526315789473684,84,2,0.023809523809523808,19,0,0.0,0.038834951456310676
16951,"[('medium_carb', 'HasCarbLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('oceania', 'isFromRegion')]",41,0,0.0,84,0,0.0,41,0,0.0,0.0
16952,"[('high_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('high_cholesterol', 'HasCholesterolLevel')]",290,5,0.017241379310344827,84,5,0.05952380952380952,290,11,0.03793103448275862,0.026737967914438502
16954,"[('high_calorie', 'HasCalorieLevel'), ('africa', 'isFromRegion'), ('butter', 'contains')]",8,5,0.625,84,5,0.05952380952380952,8,0,0.0,0.10869565217391304
16955,"[('paleo', 'hasDietType'), ('north_america', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook')]",26,9,0.34615384615384615,84,9,0.10714285714285714,26,3,0.11538461538461539,0.16363636363636364
16956,"[('high_fat', 'HasFatLevel'), ('drink', 'isForMealType'), ('asia', 'isFromRegion')]",3,1,0.3333333333333333,84,1,0.011904761904761904,3,0,0.0,0.022988505747126436
16958,"[('medium_fiber', 'HasFiberLevel'), ('dinner', 'isForMealType'), ('olive_oil', 'contains')]",77,3,0.03896103896103896,84,3,0.03571428571428571,77,3,0.03896103896103896,0.037267080745341616
16960,"[('high_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('garlic_clove', 'contains')]",44,2,0.045454545454545456,84,2,0.023809523809523808,44,2,0.045454545454545456,0.03125
16961,"[('drink', 'isForMealType'), ('vegan', 'hasDietType'), ('onion', 'contains')]",1,0,0.0,84,0,0.0,1,0,0.0,0.0
16962,"[('lunch', 'isForMealType'), ('less_than_4_hours', 'needTimeToCook'), ('pepper', 'contains')]",110,12,0.10909090909090909,84,12,0.14285714285714285,110,13,0.11818181818181818,0.12371134020618557
16964,"[('low_fiber', 'HasFiberLevel'), ('africa', 'isFromRegion'), ('olive_oil', 'contains')]",90,17,0.18888888888888888,84,17,0.20238095238095238,90,19,0.2111111111111111,0.19540229885057472
16965,"[('starter', 'isForMealType'), ('more_than_6_hours', 'needTimeToCook'), ('pepper', 'contains')]",49,6,0.12244897959183673,84,6,0.07142857142857142,49,3,0.061224489795918366,0.09022556390977443
16966,"[('medium_sodium', 'HasSodiumLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('cinnamon', 'contains')]",98,6,0.061224489795918366,84,6,0.07142857142857142,98,7,0.07142857142857142,0.06593406593406594
16967,"[('high_fiber', 'HasFiberLevel'), ('north_america', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook')]",38,1,0.02631578947368421,84,1,0.011904761904761904,38,0,0.0,0.01639344262295082
16968,"[('medium_fat', 'HasFatLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('less_than_60_mins', 'needTimeToCook')]",114,0,0.0,84,0,0.0,114,0,0.0,0.0
16969,"[('medium_carb', 'HasCarbLevel'), ('medium_calorie', 'HasCalorieLevel'), ('lemon_juice', 'contains')]",73,5,0.0684931506849315,84,5,0.05952380952380952,73,4,0.0547945205479452,0.06369426751592357
16970,"[('high_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel'), ('butter', 'contains')]",43,4,0.09302325581395349,84,4,0.047619047619047616,43,3,0.06976744186046512,0.06299212598425197
16971,"[('high_carb', 'HasCarbLevel'), ('medium_calorie', 'HasCalorieLevel'), ('honey', 'contains')]",15,3,0.2,84,3,0.03571428571428571,15,0,0.0,0.06060606060606061
16972,"[('low_cholesterol', 'HasCholesterolLevel'), ('less_than_6_hours', 'needTimeToCook'), ('brown_sugar', 'contains')]",20,0,0.0,84,0,0.0,20,0,0.0,0.0
16973,"[('high_fat', 'HasFatLevel'), ('low_sugar', 'HasSugarLevel'), ('paleo', 'hasDietType')]",228,13,0.05701754385964912,84,13,0.15476190476190477,228,37,0.16228070175438597,0.08333333333333333
16974,"[('high_fat', 'HasFatLevel'), ('medium_sodium', 'HasSodiumLevel'), ('chicken_egg', 'contains')]",185,7,0.03783783783783784,84,7,0.08333333333333333,185,16,0.08648648648648649,0.05204460966542751
16975,"[('low_sodium', 'HasSodiumLevel'), ('less_than_4_hours', 'needTimeToCook'), ('brown_sugar', 'contains')]",45,3,0.06666666666666667,84,3,0.03571428571428571,45,2,0.044444444444444446,0.046511627906976744
16976,"[('oceania', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook'), ('lemon_juice', 'contains')]",1,0,0.0,84,0,0.0,1,0,0.0,0.0
16977,"[('high_fiber', 'HasFiberLevel'), ('drink', 'isForMealType'), ('north_america', 'isFromRegion')]",5,3,0.6,84,3,0.03571428571428571,5,0,0.0,0.06741573033707865
16978,"[('medium_fat', 'HasFatLevel'), ('low_sodium', 'HasSodiumLevel'), ('europe', 'isFromRegion')]",186,5,0.026881720430107527,84,5,0.05952380952380952,186,6,0.03225806451612903,0.037037037037037035
16979,"[('medium_protein', 'HasProteinLevel'), ('medium_sugar', 'HasSugarLevel'), ('pepper', 'contains')]",68,2,0.029411764705882353,84,2,0.023809523809523808,68,1,0.014705882352941176,0.02631578947368421
16980,"[('low_protein', 'HasProteinLevel'), ('standard', 'hasDietType'), ('oceania', 'isFromRegion')]",57,1,0.017543859649122806,84,1,0.011904761904761904,57,1,0.017543859649122806,0.014184397163120567
16981,"[('high_carb', 'HasCarbLevel'), ('middle_east', 'isFromRegion'), ('honey', 'contains')]",8,4,0.5,84,4,0.047619047619047616,8,1,0.125,0.08695652173913042
16982,"[('low_carb', 'HasCarbLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('olive_oil', 'contains')]",161,3,0.018633540372670808,84,3,0.03571428571428571,161,7,0.043478260869565216,0.024489795918367346
16983,"[('low_sugar', 'HasSugarLevel'), ('less_than_60_mins', 'needTimeToCook'), ('brown_sugar', 'contains')]",23,2,0.08695652173913043,84,2,0.023809523809523808,23,1,0.043478260869565216,0.037383177570093455
16984,"[('breakfast', 'isForMealType'), ('standard', 'hasDietType'), ('less_than_60_mins', 'needTimeToCook')]",36,0,0.0,84,0,0.0,36,0,0.0,0.0
16986,"[('low_protein', 'HasProteinLevel'), ('low_calorie', 'HasCalorieLevel'), ('africa', 'isFromRegion')]",145,40,0.27586206896551724,84,40,0.47619047619047616,145,59,0.4068965517241379,0.34934497816593885
16987,"[('medium_fiber', 'HasFiberLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('breakfast', 'isForMealType')]",11,1,0.09090909090909091,84,1,0.011904761904761904,11,0,0.0,0.021052631578947368
16988,"[('high_calorie', 'HasCalorieLevel'), ('less_than_30_mins', 'needTimeToCook'), ('lemon_juice', 'contains')]",10,0,0.0,84,0,0.0,10,0,0.0,0.0
16989,"[('low_fiber', 'HasFiberLevel'), ('dinner', 'isForMealType'), ('oceania', 'isFromRegion')]",47,5,0.10638297872340426,84,5,0.05952380952380952,47,4,0.0851063829787234,0.07633587786259542
16990,"[('low_carb', 'HasCarbLevel'), ('africa', 'isFromRegion'), ('lemon_juice', 'contains')]",42,14,0.3333333333333333,84,14,0.16666666666666666,42,11,0.2619047619047619,0.2222222222222222
16991,"[('paleo', 'hasDietType'), ('less_than_30_mins', 'needTimeToCook'), ('flour', 'contains')]",10,2,0.2,84,2,0.023809523809523808,10,1,0.1,0.0425531914893617
16992,"[('low_sodium', 'HasSodiumLevel'), ('medium_sugar', 'HasSugarLevel'), ('dessert', 'isForMealType')]",134,2,0.014925373134328358,84,2,0.023809523809523808,134,8,0.05970149253731343,0.01834862385321101
16993,"[('low_carb', 'HasCarbLevel'), ('medium_sugar', 'HasSugarLevel'), ('vegetarian', 'hasDietType')]",217,9,0.041474654377880185,84,9,0.10714285714285714,217,26,0.11981566820276497,0.059800664451827246
16994,"[('medium_sugar', 'HasSugarLevel'), ('less_than_15_mins', 'needTimeToCook'), ('garlic_clove', 'contains')]",14,0,0.0,84,0,0.0,14,0,0.0,0.0
16995,"[('high_cholesterol', 'HasCholesterolLevel'), ('drink', 'isForMealType'), ('sugar', 'contains')]",8,0,0.0,84,0,0.0,8,0,0.0,0.0
16996,"[('low_carb', 'HasCarbLevel'), ('medium_sugar', 'HasSugarLevel'), ('low_cholesterol', 'HasCholesterolLevel')]",463,8,0.017278617710583154,84,8,0.09523809523809523,463,35,0.0755939524838013,0.029250457038391225
16997,"[('low_fat', 'HasFatLevel'), ('less_than_60_mins', 'needTimeToCook'), ('salt_product', 'contains')]",193,9,0.046632124352331605,84,9,0.10714285714285714,193,15,0.07772020725388601,0.06498194945848375
16998,"[('medium_carb', 'HasCarbLevel'), ('breakfast', 'isForMealType'), ('global', 'isFromRegion')]",44,3,0.06818181818181818,84,3,0.03571428571428571,44,1,0.022727272727272728,0.04687499999999999
16999,"[('medium_fiber', 'HasFiberLevel'), ('middle_east', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook')]",13,4,0.3076923076923077,84,4,0.047619047619047616,13,1,0.07692307692307693,0.08247422680412371
17000,"[('low_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('drink', 'isForMealType')]",99,11,0.1111111111111111,84,11,0.13095238095238096,99,13,0.13131313131313133,0.12021857923497267
17002,"[('high_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('brunch', 'isForMealType')]",39,0,0.0,84,0,0.0,39,0,0.0,0.0
17003,"[('medium_fat', 'HasFatLevel'), ('paleo', 'hasDietType'), ('less_than_30_mins', 'needTimeToCook')]",39,11,0.28205128205128205,84,11,0.13095238095238096,39,5,0.1282051282051282,0.17886178861788618
17004,"[('high_calorie', 'HasCalorieLevel'), ('north_america', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook')]",12,0,0.0,84,0,0.0,12,0,0.0,0.0
17005,"[('low_cholesterol', 'HasCholesterolLevel'), ('europe', 'isFromRegion'), ('flour', 'contains')]",152,19,0.125,84,19,0.2261904761904762,152,37,0.24342105263157895,0.1610169491525424
17006,"[('high_sodium', 'HasSodiumLevel'), ('medium_calorie', 'HasCalorieLevel'), ('less_than_6_hours', 'needTimeToCook')]",85,0,0.0,84,0,0.0,85,0,0.0,0.0
17007,"[('high_protein', 'HasProteinLevel'), ('medium_sodium', 'HasSodiumLevel'), ('cinnamon', 'contains')]",73,5,0.0684931506849315,84,5,0.05952380952380952,73,5,0.0684931506849315,0.06369426751592357
17008,"[('medium_protein', 'HasProteinLevel'), ('less_than_4_hours', 'needTimeToCook'), ('chicken_egg', 'contains')]",74,1,0.013513513513513514,84,1,0.011904761904761904,74,1,0.013513513513513514,0.012658227848101266
17009,"[('low_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('starter', 'isForMealType')]",268,4,0.014925373134328358,84,4,0.047619047619047616,268,16,0.05970149253731343,0.022727272727272728
17010,"[('low_fiber', 'HasFiberLevel'), ('vegan', 'hasDietType'), ('middle_east', 'isFromRegion')]",72,16,0.2222222222222222,84,16,0.19047619047619047,72,16,0.2222222222222222,0.20512820512820512
17011,"[('medium_sugar', 'HasSugarLevel'), ('vegetarian', 'hasDietType'), ('pepper', 'contains')]",73,5,0.0684931506849315,84,5,0.05952380952380952,73,5,0.0684931506849315,0.06369426751592357
17013,"[('high_protein', 'HasProteinLevel'), ('low_sodium', 'HasSodiumLevel'), ('asia', 'isFromRegion')]",29,3,0.10344827586206896,84,3,0.03571428571428571,29,0,0.0,0.05309734513274336
17014,"[('low_sodium', 'HasSodiumLevel'), ('lunch', 'isForMealType'), ('honey', 'contains')]",8,1,0.125,84,1,0.011904761904761904,8,0,0.0,0.021739130434782605
17015,"[('medium_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel')]",246,3,0.012195121951219513,84,3,0.03571428571428571,246,7,0.028455284552845527,0.018181818181818184
17016,"[('high_sugar', 'HasSugarLevel'), ('more_than_6_hours', 'needTimeToCook'), ('salt_product', 'contains')]",56,4,0.07142857142857142,84,4,0.047619047619047616,56,1,0.017857142857142856,0.057142857142857134
17017,"[('high_protein', 'HasProteinLevel'), ('low_sodium', 'HasSodiumLevel'), ('butter', 'contains')]",23,2,0.08695652173913043,84,2,0.023809523809523808,23,0,0.0,0.037383177570093455
17018,"[('low_cholesterol', 'HasCholesterolLevel'), ('snack', 'isForMealType'), ('paleo', 'hasDietType')]",7,1,0.14285714285714285,84,1,0.011904761904761904,7,0,0.0,0.021978021978021973
17019,"[('low_protein', 'HasProteinLevel'), ('low_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel')]",292,7,0.023972602739726026,84,7,0.08333333333333333,292,15,0.05136986301369863,0.03723404255319149
17020,"[('high_carb', 'HasCarbLevel'), ('breakfast', 'isForMealType'), ('less_than_4_hours', 'needTimeToCook')]",15,3,0.2,84,3,0.03571428571428571,15,1,0.06666666666666667,0.06060606060606061
17021,"[('high_fiber', 'HasFiberLevel'), ('vegetarian', 'hasDietType'), ('chicken_egg', 'contains')]",25,2,0.08,84,2,0.023809523809523808,25,2,0.08,0.03669724770642202
17022,"[('low_carb', 'HasCarbLevel'), ('medium_calorie', 'HasCalorieLevel'), ('starter', 'isForMealType')]",162,0,0.0,84,0,0.0,162,0,0.0,0.0
17023,"[('dinner', 'isForMealType'), ('more_than_6_hours', 'needTimeToCook'), ('brown_sugar', 'contains')]",15,2,0.13333333333333333,84,2,0.023809523809523808,15,0,0.0,0.0404040404040404
17024,"[('medium_fiber', 'HasFiberLevel'), ('less_than_4_hours', 'needTimeToCook'), ('honey', 'contains')]",17,0,0.0,84,0,0.0,17,0,0.0,0.0
17025,"[('high_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('garlic_clove', 'contains')]",105,1,0.009523809523809525,84,1,0.011904761904761904,105,1,0.009523809523809525,0.010582010582010583
