Scenario,Criteria,Expected Matches For Recall,Predicted Matches (Recall),Recall,Expected Matches For Precision,Predicted Matches (Precision),Precision,Expected Matched For Accuracy,Predicted Matched (Accuracy),Accuracy,F1 Score
1728,"[('vegetarian', 'hasDietType'), ('milk', 'contains')]",599,131,0.21869782971619364,346,131,0.3786127167630058,599,196,0.327212020033389,0.27724867724867724
1729,"[('vegetarian', 'hasDietType'), ('brown_sugar', 'contains')]",200,50,0.25,346,50,0.14450867052023122,200,32,0.16,0.18315018315018317
1730,"[('vegetarian', 'hasDietType'), ('tomato', 'contains')]",207,79,0.38164251207729466,346,79,0.22832369942196531,207,59,0.28502415458937197,0.2857142857142857
1731,"[('vegetarian', 'hasDietType'), ('pepper', 'contains')]",467,131,0.28051391862955033,346,131,0.3786127167630058,467,169,0.3618843683083512,0.32226322263222634
1732,"[('vegetarian', 'hasDietType'), ('baking_powder', 'contains')]",221,59,0.2669683257918552,346,59,0.17052023121387283,221,40,0.18099547511312217,0.20811287477954146
1733,"[('vegetarian', 'hasDietType'), ('cinnamon', 'contains')]",260,81,0.31153846153846154,346,81,0.23410404624277456,260,68,0.26153846153846155,0.2673267326732673
1734,"[('vegetarian', 'hasDietType'), ('red_onion', 'contains')]",81,36,0.4444444444444444,346,36,0.10404624277456648,81,13,0.16049382716049382,0.1686182669789227
1735,"[('vegetarian', 'hasDietType'), ('honey', 'contains')]",210,91,0.43333333333333335,346,91,0.2630057803468208,210,71,0.3380952380952381,0.32733812949640284
1736,"[('vegetarian', 'hasDietType'), ('cumin_seed', 'contains')]",74,40,0.5405405405405406,346,40,0.11560693641618497,74,21,0.28378378378378377,0.1904761904761905
1737,"[('vegan', 'hasDietType'), ('salt_product', 'contains')]",572,183,0.3204903677758319,346,183,0.5289017341040463,572,264,0.46153846153846156,0.3991275899672846
1738,"[('vegan', 'hasDietType'), ('garlic_clove', 'contains')]",358,151,0.42178770949720673,346,151,0.43641618497109824,358,155,0.4329608938547486,0.4289772727272727
1740,"[('vegan', 'hasDietType'), ('sugar', 'contains')]",647,190,0.29411764705882354,346,190,0.5491329479768786,647,306,0.47295208655332305,0.38306451612903225
1741,"[('vegan', 'hasDietType'), ('flour', 'contains')]",334,133,0.3993993993993994,346,133,0.38439306358381503,334,128,0.38323353293413176,0.3917525773195876
1742,"[('vegan', 'hasDietType'), ('chicken_egg', 'contains')]",74,28,0.3835616438356164,346,28,0.08092485549132948,74,8,0.10810810810810811,0.13365155131264916
1743,"[('vegan', 'hasDietType'), ('olive_oil', 'contains')]",353,179,0.5070821529745042,346,179,0.5173410404624278,353,180,0.509915014164306,0.5121602288984264
1744,"[('vegan', 'hasDietType'), ('butter', 'contains')]",27,7,0.25925925925925924,346,7,0.02023121387283237,27,5,0.18518518518518517,0.03753351206434316
1745,"[('vegan', 'hasDietType'), ('onion', 'contains')]",352,117,0.33238636363636365,346,117,0.33815028901734107,352,120,0.3409090909090909,0.33524355300859604
1747,"[('vegan', 'hasDietType'), ('lemon_juice', 'contains')]",161,86,0.5341614906832298,346,86,0.24855491329479767,161,62,0.38509316770186336,0.33925049309664695
1748,"[('vegan', 'hasDietType'), ('milk', 'contains')]",48,22,0.4583333333333333,346,22,0.06358381502890173,48,9,0.1875,0.1116751269035533
1749,"[('vegan', 'hasDietType'), ('brown_sugar', 'contains')]",129,47,0.3643410852713178,346,47,0.13583815028901733,129,21,0.16279069767441862,0.19789473684210526
1750,"[('vegan', 'hasDietType'), ('tomato', 'contains')]",217,111,0.511520737327189,346,111,0.3208092485549133,217,85,0.391705069124424,0.3943161634103019
1751,"[('vegan', 'hasDietType'), ('pepper', 'contains')]",334,137,0.4101796407185629,346,137,0.3959537572254335,334,132,0.39520958083832336,0.40294117647058825
1752,"[('vegan', 'hasDietType'), ('baking_powder', 'contains')]",84,37,0.4457831325301205,346,37,0.1069364161849711,84,19,0.2261904761904762,0.1724941724941725
1753,"[('vegan', 'hasDietType'), ('cinnamon', 'contains')]",233,115,0.49356223175965663,346,115,0.33236994219653176,233,84,0.3605150214592275,0.3972366148531951
1754,"[('vegan', 'hasDietType'), ('red_onion', 'contains')]",85,31,0.36470588235294116,346,31,0.08959537572254335,85,7,0.08235294117647059,0.14385150812064965
1755,"[('vegan', 'hasDietType'), ('honey', 'contains')]",12,6,0.5,346,6,0.017341040462427744,12,1,0.08333333333333333,0.03351955307262569
1756,"[('vegan', 'hasDietType'), ('cumin_seed', 'contains')]",107,65,0.6074766355140186,346,65,0.18786127167630057,107,35,0.32710280373831774,0.28697571743929357
1757,"[('paleo', 'hasDietType'), ('salt_product', 'contains')]",162,145,0.8950617283950617,346,145,0.4190751445086705,162,87,0.5370370370370371,0.5708661417322834
1758,"[('paleo', 'hasDietType'), ('garlic_clove', 'contains')]",176,155,0.8806818181818182,346,155,0.4479768786127168,176,117,0.6647727272727273,0.5938697318007663
1760,"[('paleo', 'hasDietType'), ('sugar', 'contains')]",1,1,1.0,346,1,0.002890173410404624,1,0,0.0,0.005763688760806917
1761,"[('paleo', 'hasDietType'), ('flour', 'contains')]",25,21,0.84,346,21,0.06069364161849711,25,8,0.32,0.11320754716981131
1762,"[('paleo', 'hasDietType'), ('chicken_egg', 'contains')]",82,72,0.8780487804878049,346,72,0.20809248554913296,82,33,0.4024390243902439,0.33644859813084116
1763,"[('paleo', 'hasDietType'), ('olive_oil', 'contains')]",201,179,0.8905472636815921,346,179,0.5173410404624278,201,139,0.6915422885572139,0.6544789762340036
1764,"[('paleo', 'hasDietType'), ('butter', 'contains')]",1,1,1.0,346,1,0.002890173410404624,1,0,0.0,0.005763688760806917
1765,"[('paleo', 'hasDietType'), ('onion', 'contains')]",131,112,0.8549618320610687,346,112,0.3236994219653179,131,69,0.5267175572519084,0.469601677148847
1767,"[('paleo', 'hasDietType'), ('lemon_juice', 'contains')]",49,38,0.7755102040816326,346,38,0.10982658959537572,49,14,0.2857142857142857,0.19240506329113924
1770,"[('paleo', 'hasDietType'), ('tomato', 'contains')]",59,48,0.8135593220338984,346,48,0.13872832369942195,59,21,0.3559322033898305,0.23703703703703702
1771,"[('paleo', 'hasDietType'), ('pepper', 'contains')]",201,147,0.7313432835820896,346,147,0.42485549132947975,201,112,0.5572139303482587,0.5374771480804387
1773,"[('paleo', 'hasDietType'), ('cinnamon', 'contains')]",21,18,0.8571428571428571,346,18,0.05202312138728324,21,5,0.23809523809523808,0.09809264305177112
1774,"[('paleo', 'hasDietType'), ('red_onion', 'contains')]",22,20,0.9090909090909091,346,20,0.057803468208092484,22,3,0.13636363636363635,0.10869565217391304
1775,"[('paleo', 'hasDietType'), ('honey', 'contains')]",10,7,0.7,346,7,0.02023121387283237,10,2,0.2,0.03932584269662922
1776,"[('paleo', 'hasDietType'), ('cumin_seed', 'contains')]",49,43,0.8775510204081632,346,43,0.12427745664739884,49,17,0.3469387755102041,0.21772151898734177
1777,"[('standard', 'hasDietType'), ('salt_product', 'contains')]",597,83,0.1390284757118928,346,83,0.2398843930635838,597,132,0.22110552763819097,0.176033934252386
1778,"[('standard', 'hasDietType'), ('garlic_clove', 'contains')]",550,99,0.18,346,99,0.2861271676300578,550,138,0.2509090909090909,0.22098214285714285
1780,"[('standard', 'hasDietType'), ('sugar', 'contains')]",556,130,0.23381294964028776,346,130,0.37572254335260113,556,177,0.3183453237410072,0.28824833702882485
1781,"[('standard', 'hasDietType'), ('flour', 'contains')]",338,42,0.12462908011869436,346,42,0.12138728323699421,338,40,0.11834319526627218,0.12298682284040995
1782,"[('standard', 'hasDietType'), ('chicken_egg', 'contains')]",430,57,0.1325581395348837,346,57,0.16473988439306358,430,68,0.15813953488372093,0.14690721649484537
1783,"[('standard', 'hasDietType'), ('olive_oil', 'contains')]",363,70,0.1928374655647383,346,70,0.2023121387283237,363,71,0.19559228650137742,0.19746121297602257
1784,"[('standard', 'hasDietType'), ('butter', 'contains')]",467,88,0.18843683083511778,346,88,0.2543352601156069,467,110,0.23554603854389722,0.21648216482164823
1785,"[('standard', 'hasDietType'), ('onion', 'contains')]",669,77,0.11509715994020926,346,77,0.22254335260115607,669,124,0.18535127055306427,0.15172413793103448
1787,"[('standard', 'hasDietType'), ('lemon_juice', 'contains')]",182,46,0.25274725274725274,346,46,0.1329479768786127,182,32,0.17582417582417584,0.17424242424242423
1788,"[('standard', 'hasDietType'), ('milk', 'contains')]",274,45,0.16423357664233576,346,45,0.13005780346820808,274,38,0.1386861313868613,0.14516129032258066
1789,"[('standard', 'hasDietType'), ('brown_sugar', 'contains')]",168,36,0.21428571428571427,346,36,0.10404624277456648,168,20,0.11904761904761904,0.14007782101167315
1790,"[('standard', 'hasDietType'), ('tomato', 'contains')]",342,53,0.15542521994134897,346,53,0.1531791907514451,342,53,0.15497076023391812,0.15429403202328967
1791,"[('standard', 'hasDietType'), ('pepper', 'contains')]",698,103,0.14777618364418937,346,103,0.2976878612716763,698,176,0.2521489971346705,0.19750719079578138
1792,"[('standard', 'hasDietType'), ('baking_powder', 'contains')]",74,22,0.2972972972972973,346,22,0.06358381502890173,74,6,0.08108108108108109,0.10476190476190476
1793,"[('standard', 'hasDietType'), ('cinnamon', 'contains')]",210,64,0.3047619047619048,346,64,0.18497109826589594,210,41,0.19523809523809524,0.23021582733812948
1794,"[('standard', 'hasDietType'), ('red_onion', 'contains')]",188,23,0.12234042553191489,346,23,0.06647398843930635,188,12,0.06382978723404255,0.08614232209737828
1795,"[('standard', 'hasDietType'), ('honey', 'contains')]",116,33,0.28695652173913044,346,33,0.0953757225433526,116,22,0.1896551724137931,0.14316702819956614
1796,"[('standard', 'hasDietType'), ('cumin_seed', 'contains')]",135,34,0.2518518518518518,346,34,0.09826589595375723,135,17,0.1259259259259259,0.14137214137214138
1797,"[('global', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook')]",251,22,0.08764940239043825,346,22,0.06358381502890173,251,20,0.0796812749003984,0.07370184254606364
1798,"[('global', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook')]",215,37,0.17209302325581396,346,37,0.1069364161849711,215,27,0.12558139534883722,0.1319073083778966
1799,"[('global', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook')]",262,51,0.1946564885496183,346,51,0.14739884393063585,262,41,0.15648854961832062,0.16776315789473684
1800,"[('global', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook')]",136,23,0.16911764705882354,346,23,0.06647398843930635,136,6,0.04411764705882353,0.0954356846473029
1801,"[('global', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook')]",276,39,0.14130434782608695,346,39,0.11271676300578035,276,33,0.11956521739130435,0.12540192926045016
1802,"[('global', 'isFromRegion'), ('more_than_6_hours', 'needTimeToCook')]",120,19,0.15833333333333333,346,19,0.05491329479768786,120,8,0.06666666666666667,0.0815450643776824
1803,"[('asia', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook')]",179,48,0.2681564245810056,346,48,0.13872832369942195,179,30,0.16759776536312848,0.18285714285714283
1804,"[('asia', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook')]",128,54,0.421875,346,54,0.15606936416184972,128,24,0.1875,0.22784810126582278
1805,"[('asia', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook')]",183,64,0.34972677595628415,346,64,0.18497109826589594,183,45,0.2459016393442623,0.24196597353497162
1806,"[('asia', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook')]",66,29,0.4393939393939394,346,29,0.0838150289017341,66,6,0.09090909090909091,0.14077669902912618
1807,"[('asia', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook')]",176,57,0.32386363636363635,346,57,0.16473988439306358,176,32,0.18181818181818182,0.21839080459770113
1808,"[('asia', 'isFromRegion'), ('more_than_6_hours', 'needTimeToCook')]",67,33,0.4925373134328358,346,33,0.0953757225433526,67,15,0.22388059701492538,0.15980629539951574
1809,"[('north_america', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook')]",345,50,0.14492753623188406,346,50,0.14450867052023122,345,49,0.14202898550724638,0.14471780028943562
1810,"[('north_america', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook')]",270,69,0.25555555555555554,346,69,0.1994219653179191,270,58,0.21481481481481482,0.22402597402597402
1811,"[('north_america', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook')]",335,64,0.191044776119403,346,64,0.18497109826589594,335,63,0.1880597014925373,0.18795888399412627
1812,"[('north_america', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook')]",212,53,0.25118483412322273,346,53,0.1531791907514451,212,37,0.17452830188679244,0.1903052064631957
1813,"[('north_america', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook')]",328,59,0.1798780487804878,346,59,0.17052023121387283,328,55,0.1676829268292683,0.17507418397626112
1814,"[('north_america', 'isFromRegion'), ('more_than_6_hours', 'needTimeToCook')]",230,97,0.4217391304347826,346,97,0.28034682080924855,230,71,0.30869565217391304,0.3368055555555556
1815,"[('europe', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook')]",276,47,0.17028985507246377,346,47,0.13583815028901733,276,38,0.13768115942028986,0.15112540192926044
1816,"[('europe', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook')]",177,40,0.22598870056497175,346,40,0.11560693641618497,177,25,0.14124293785310735,0.15296367112810708
1817,"[('europe', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook')]",250,52,0.208,346,52,0.15028901734104047,250,38,0.152,0.174496644295302
1818,"[('europe', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook')]",138,27,0.1956521739130435,346,27,0.07803468208092486,138,9,0.06521739130434782,0.11157024793388429
1819,"[('europe', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook')]",269,42,0.15613382899628253,346,42,0.12138728323699421,269,36,0.13382899628252787,0.13658536585365852
1820,"[('europe', 'isFromRegion'), ('more_than_6_hours', 'needTimeToCook')]",163,53,0.32515337423312884,346,53,0.1531791907514451,163,28,0.17177914110429449,0.2082514734774067
1821,"[('middle_east', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook')]",125,28,0.224,346,28,0.08092485549132948,125,20,0.16,0.11889596602972399
1822,"[('middle_east', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook')]",69,23,0.3333333333333333,346,23,0.06647398843930635,69,11,0.15942028985507245,0.1108433734939759
1823,"[('middle_east', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook')]",107,35,0.32710280373831774,346,35,0.10115606936416185,107,14,0.1308411214953271,0.1545253863134658
1824,"[('middle_east', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook')]",34,15,0.4411764705882353,346,15,0.04335260115606936,34,3,0.08823529411764706,0.07894736842105263
1825,"[('middle_east', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook')]",120,54,0.45,346,54,0.15606936416184972,120,28,0.23333333333333334,0.2317596566523605
1826,"[('middle_east', 'isFromRegion'), ('more_than_6_hours', 'needTimeToCook')]",32,15,0.46875,346,15,0.04335260115606936,32,2,0.0625,0.07936507936507937
1827,"[('latin_america_and_caribbean', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook')]",89,63,0.7078651685393258,346,63,0.18208092485549132,89,11,0.12359550561797752,0.28965517241379307
1828,"[('latin_america_and_caribbean', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook')]",51,40,0.7843137254901961,346,40,0.11560693641618497,51,11,0.21568627450980393,0.20151133501259447
1829,"[('latin_america_and_caribbean', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook')]",75,64,0.8533333333333334,346,64,0.18497109826589594,75,20,0.26666666666666666,0.30403800475059384
1830,"[('latin_america_and_caribbean', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook')]",22,20,0.9090909090909091,346,20,0.057803468208092484,22,4,0.18181818181818182,0.10869565217391304
1831,"[('latin_america_and_caribbean', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook')]",76,66,0.868421052631579,346,66,0.1907514450867052,76,24,0.3157894736842105,0.3127962085308057
1832,"[('latin_america_and_caribbean', 'isFromRegion'), ('more_than_6_hours', 'needTimeToCook')]",28,25,0.8928571428571429,346,25,0.07225433526011561,28,8,0.2857142857142857,0.13368983957219252
1833,"[('oceania', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook')]",135,9,0.06666666666666667,346,9,0.02601156069364162,135,8,0.05925925925925926,0.037422037422037424
1834,"[('oceania', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook')]",75,4,0.05333333333333334,346,4,0.011560693641618497,75,3,0.04,0.019002375296912115
1835,"[('oceania', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook')]",122,12,0.09836065573770492,346,12,0.03468208092485549,122,7,0.05737704918032787,0.05128205128205129
1836,"[('oceania', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook')]",25,5,0.2,346,5,0.014450867052023121,25,1,0.04,0.026954177897574125
1837,"[('oceania', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook')]",96,14,0.14583333333333334,346,14,0.04046242774566474,96,10,0.10416666666666667,0.06334841628959276
1838,"[('oceania', 'isFromRegion'), ('more_than_6_hours', 'needTimeToCook')]",23,3,0.13043478260869565,346,3,0.008670520231213872,23,1,0.043478260869565216,0.016260162601626015
1839,"[('africa', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook')]",101,71,0.7029702970297029,346,71,0.20520231213872833,101,24,0.2376237623762376,0.31767337807606266
1840,"[('africa', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook')]",67,56,0.835820895522388,346,56,0.16184971098265896,67,19,0.2835820895522388,0.2711864406779661
1841,"[('africa', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook')]",89,58,0.651685393258427,346,58,0.1676300578034682,89,25,0.2808988764044944,0.26666666666666666
1842,"[('africa', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook')]",18,13,0.7222222222222222,346,13,0.03757225433526012,18,0,0.0,0.07142857142857144
1843,"[('africa', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook')]",98,70,0.7142857142857143,346,70,0.2023121387283237,98,21,0.21428571428571427,0.31531531531531537
1844,"[('africa', 'isFromRegion'), ('more_than_6_hours', 'needTimeToCook')]",25,21,0.84,346,21,0.06069364161849711,25,4,0.16,0.11320754716981131
1845,"[('global', 'isFromRegion'), ('salt_product', 'contains')]",442,53,0.11990950226244344,346,53,0.1531791907514451,442,64,0.14479638009049775,0.13451776649746194
1846,"[('global', 'isFromRegion'), ('garlic_clove', 'contains')]",165,29,0.17575757575757575,346,29,0.0838150289017341,165,17,0.10303030303030303,0.11350293542074363
1848,"[('global', 'isFromRegion'), ('sugar', 'contains')]",434,63,0.14516129032258066,346,63,0.18208092485549132,434,77,0.1774193548387097,0.16153846153846155
1849,"[('global', 'isFromRegion'), ('flour', 'contains')]",334,71,0.2125748502994012,346,71,0.20520231213872833,334,68,0.20359281437125748,0.2088235294117647
1850,"[('global', 'isFromRegion'), ('chicken_egg', 'contains')]",257,39,0.1517509727626459,346,39,0.11271676300578035,257,29,0.11284046692607004,0.12935323383084577
1851,"[('global', 'isFromRegion'), ('olive_oil', 'contains')]",180,13,0.07222222222222222,346,13,0.03757225433526012,180,10,0.05555555555555555,0.0494296577946768
1852,"[('global', 'isFromRegion'), ('butter', 'contains')]",276,42,0.15217391304347827,346,42,0.12138728323699421,276,36,0.13043478260869565,0.13504823151125403
1853,"[('global', 'isFromRegion'), ('onion', 'contains')]",179,17,0.09497206703910614,346,17,0.049132947976878616,179,6,0.0335195530726257,0.06476190476190476
1855,"[('global', 'isFromRegion'), ('lemon_juice', 'contains')]",96,20,0.20833333333333334,346,20,0.057803468208092484,96,12,0.125,0.09049773755656108
1856,"[('global', 'isFromRegion'), ('milk', 'contains')]",215,31,0.14418604651162792,346,31,0.08959537572254335,215,20,0.09302325581395349,0.11051693404634581
1857,"[('global', 'isFromRegion'), ('brown_sugar', 'contains')]",99,15,0.15151515151515152,346,15,0.04335260115606936,99,7,0.0707070707070707,0.06741573033707865
1858,"[('global', 'isFromRegion'), ('tomato', 'contains')]",95,14,0.14736842105263157,346,14,0.04046242774566474,95,7,0.07368421052631578,0.06349206349206349
1859,"[('global', 'isFromRegion'), ('pepper', 'contains')]",242,21,0.08677685950413223,346,21,0.06069364161849711,242,15,0.06198347107438017,0.07142857142857144
1860,"[('global', 'isFromRegion'), ('baking_powder', 'contains')]",117,28,0.23931623931623933,346,28,0.08092485549132948,117,13,0.1111111111111111,0.12095032397408209
1861,"[('global', 'isFromRegion'), ('cinnamon', 'contains')]",158,56,0.35443037974683544,346,56,0.16184971098265896,158,29,0.18354430379746836,0.22222222222222224
1862,"[('global', 'isFromRegion'), ('red_onion', 'contains')]",52,4,0.07692307692307693,346,4,0.011560693641618497,52,0,0.0,0.020100502512562814
1863,"[('global', 'isFromRegion'), ('honey', 'contains')]",119,34,0.288135593220339,346,34,0.09826589595375723,119,18,0.15126050420168066,0.14655172413793105
1864,"[('global', 'isFromRegion'), ('cumin_seed', 'contains')]",25,8,0.32,346,8,0.023121387283236993,25,1,0.04,0.0431266846361186
1865,"[('asia', 'isFromRegion'), ('salt_product', 'contains')]",315,99,0.3142857142857143,346,99,0.2861271676300578,315,92,0.2920634920634921,0.29954614220877457
1866,"[('asia', 'isFromRegion'), ('garlic_clove', 'contains')]",291,143,0.49140893470790376,346,143,0.41329479768786126,291,127,0.436426116838488,0.44897959183673475
1868,"[('asia', 'isFromRegion'), ('sugar', 'contains')]",335,108,0.32238805970149254,346,108,0.31213872832369943,335,105,0.31343283582089554,0.31718061674008813
1869,"[('asia', 'isFromRegion'), ('flour', 'contains')]",141,78,0.5531914893617021,346,78,0.2254335260115607,141,53,0.375886524822695,0.3203285420944559
1870,"[('asia', 'isFromRegion'), ('chicken_egg', 'contains')]",130,68,0.5230769230769231,346,68,0.19653179190751446,130,39,0.3,0.28571428571428575
1871,"[('asia', 'isFromRegion'), ('olive_oil', 'contains')]",94,24,0.2553191489361702,346,24,0.06936416184971098,94,12,0.1276595744680851,0.10909090909090907
1872,"[('asia', 'isFromRegion'), ('butter', 'contains')]",120,51,0.425,346,51,0.14739884393063585,120,22,0.18333333333333332,0.21888412017167386
1873,"[('asia', 'isFromRegion'), ('onion', 'contains')]",269,115,0.4275092936802974,346,115,0.33236994219653176,269,97,0.36059479553903345,0.3739837398373984
1875,"[('asia', 'isFromRegion'), ('lemon_juice', 'contains')]",51,12,0.23529411764705882,346,12,0.03468208092485549,51,5,0.09803921568627451,0.060453400503778336
1876,"[('asia', 'isFromRegion'), ('milk', 'contains')]",128,42,0.328125,346,42,0.12138728323699421,128,25,0.1953125,0.17721518987341772
1877,"[('asia', 'isFromRegion'), ('brown_sugar', 'contains')]",80,28,0.35,346,28,0.08092485549132948,80,7,0.0875,0.13145539906103287
1878,"[('asia', 'isFromRegion'), ('tomato', 'contains')]",86,26,0.3023255813953488,346,26,0.07514450867052024,86,8,0.09302325581395349,0.12037037037037036
1879,"[('asia', 'isFromRegion'), ('pepper', 'contains')]",288,88,0.3055555555555556,346,88,0.2543352601156069,288,79,0.2743055555555556,0.277602523659306
1880,"[('asia', 'isFromRegion'), ('baking_powder', 'contains')]",32,16,0.5,346,16,0.046242774566473986,32,7,0.21875,0.08465608465608465
1881,"[('asia', 'isFromRegion'), ('cinnamon', 'contains')]",75,36,0.48,346,36,0.10404624277456648,75,15,0.2,0.171021377672209
1882,"[('asia', 'isFromRegion'), ('red_onion', 'contains')]",109,47,0.43119266055045874,346,47,0.13583815028901733,109,20,0.1834862385321101,0.20659340659340658
1883,"[('asia', 'isFromRegion'), ('honey', 'contains')]",70,28,0.4,346,28,0.08092485549132948,70,9,0.12857142857142856,0.13461538461538464
1884,"[('asia', 'isFromRegion'), ('cumin_seed', 'contains')]",81,47,0.5802469135802469,346,47,0.13583815028901733,81,20,0.24691358024691357,0.2201405152224824
1885,"[('north_america', 'isFromRegion'), ('salt_product', 'contains')]",664,127,0.19155354449472098,346,127,0.3670520231213873,664,209,0.3147590361445783,0.25173439048562934
1886,"[('north_america', 'isFromRegion'), ('garlic_clove', 'contains')]",279,85,0.3046594982078853,346,85,0.24566473988439305,279,72,0.25806451612903225,0.27199999999999996
1888,"[('north_america', 'isFromRegion'), ('sugar', 'contains')]",655,162,0.24770642201834864,346,162,0.4682080924855491,655,267,0.4076335877862595,0.324
1889,"[('north_america', 'isFromRegion'), ('flour', 'contains')]",444,150,0.33860045146726864,346,150,0.43352601156069365,444,173,0.38963963963963966,0.3802281368821293
1890,"[('north_america', 'isFromRegion'), ('chicken_egg', 'contains')]",337,88,0.2619047619047619,346,88,0.2543352601156069,337,86,0.2551928783382789,0.2580645161290322
1891,"[('north_america', 'isFromRegion'), ('olive_oil', 'contains')]",223,64,0.28699551569506726,346,64,0.18497109826589594,223,50,0.2242152466367713,0.22495606326889278
1892,"[('north_america', 'isFromRegion'), ('butter', 'contains')]",391,119,0.30434782608695654,346,119,0.3439306358381503,391,130,0.33248081841432225,0.32293080054274087
1893,"[('north_america', 'isFromRegion'), ('onion', 'contains')]",437,121,0.2768878718535469,346,121,0.34971098265895956,437,147,0.33638443935926776,0.30906768837803317
1895,"[('north_america', 'isFromRegion'), ('lemon_juice', 'contains')]",126,65,0.5158730158730159,346,65,0.18786127167630057,126,34,0.2698412698412698,0.27542372881355937
1896,"[('north_america', 'isFromRegion'), ('milk', 'contains')]",305,102,0.3344262295081967,346,102,0.2947976878612717,305,91,0.2983606557377049,0.31336405529953915
1897,"[('north_america', 'isFromRegion'), ('brown_sugar', 'contains')]",223,72,0.32286995515695066,346,72,0.20809248554913296,223,53,0.23766816143497757,0.25307557117750445
1898,"[('north_america', 'isFromRegion'), ('tomato', 'contains')]",231,76,0.33043478260869563,346,76,0.21965317919075145,231,58,0.2510822510822511,0.2638888888888889
1899,"[('north_america', 'isFromRegion'), ('pepper', 'contains')]",507,126,0.2485207100591716,346,126,0.36416184971098264,507,162,0.31952662721893493,0.2954279015240328
1900,"[('north_america', 'isFromRegion'), ('baking_powder', 'contains')]",158,52,0.33121019108280253,346,52,0.15028901734104047,158,34,0.21518987341772153,0.20675944333996024
1901,"[('north_america', 'isFromRegion'), ('cinnamon', 'contains')]",242,133,0.5495867768595041,346,133,0.38439306358381503,242,114,0.47107438016528924,0.4523809523809524
1902,"[('north_america', 'isFromRegion'), ('red_onion', 'contains')]",101,41,0.40594059405940597,346,41,0.11849710982658959,101,16,0.15841584158415842,0.18344519015659955
1903,"[('north_america', 'isFromRegion'), ('honey', 'contains')]",88,42,0.4772727272727273,346,42,0.12138728323699421,88,21,0.23863636363636365,0.1935483870967742
1904,"[('north_america', 'isFromRegion'), ('cumin_seed', 'contains')]",75,35,0.4666666666666667,346,35,0.10115606936416185,75,15,0.2,0.166270783847981
1905,"[('europe', 'isFromRegion'), ('salt_product', 'contains')]",500,125,0.25,346,125,0.36127167630057805,500,161,0.322,0.29550827423167847
1906,"[('europe', 'isFromRegion'), ('garlic_clove', 'contains')]",345,101,0.2927536231884058,346,101,0.29190751445086704,345,101,0.2927536231884058,0.29232995658465993
1908,"[('europe', 'isFromRegion'), ('sugar', 'contains')]",452,170,0.37610619469026546,346,170,0.4913294797687861,452,194,0.42920353982300885,0.42606516290726815
1909,"[('europe', 'isFromRegion'), ('flour', 'contains')]",352,148,0.42045454545454547,346,148,0.4277456647398844,352,151,0.4289772727272727,0.42406876790830944
1910,"[('europe', 'isFromRegion'), ('chicken_egg', 'contains')]",268,97,0.3619402985074627,346,97,0.28034682080924855,268,80,0.29850746268656714,0.31596091205211724
1911,"[('europe', 'isFromRegion'), ('olive_oil', 'contains')]",394,121,0.30710659898477155,346,121,0.34971098265895956,394,129,0.32741116751269034,0.327027027027027
